file_size_kb,ext,double_ext,entropy_proxy,write_count_last_min,rename_flag,non_printable_pct,label
167.405,dll,0,3.224,5,0,4,0
330.338,bin,1,7.321,0,0,15,0
156.132,txt,0,2.936,0,0,2,0
443.943,dll,0,7.825,0,0,2,0
687.621,png,0,8.0,3,0,42,0
217.067,pdf,0,4.947,0,0,21,0
134.165,png,0,4.452,0,0,23,0
187.942,txt,0,6.093,0,0,5,0
77.416,bin,0,4.917,0,0,40,0
321.47,docx,0,7.425,0,0,56,0
174.262,exe,0,3.578,3,0,2,0
229.868,pptx,0,5.366,0,0,24,0
777.731,exe,0,5.951,0,0,11,0
108.628,png,0,3.27,2,0,7,0
201.409,txt,0,6.086,0,0,39,0
70.325,xls,0,3.275,1,0,4,0
129.727,jpg,0,4.808,1,0,43,0
288.238,bin,0,6.147,0,0,46,0
116.422,dll,0,2.73,0,0,7,0
146.876,dll,0,3.371,2,0,3,0
109.802,jpg,0,4.814,0,0,1,0
391.273,txt,1,6.816,2,0,59,0
42.715,txt,0,3.458,0,0,20,0
502.349,bin,0,4.203,2,0,8,0
211.585,exe,0,3.025,3,0,3,0
39.289,docx,0,2.945,5,0,20,0
287.329,xls,0,6.091,0,0,38,0
332.095,docx,0,5.093,5,0,24,0
194.397,jpg,1,5.705,0,1,17,0
64.837,jpg,0,4.535,0,0,41,0
141.109,exe,0,5.842,4,0,12,0
39.034,xls,0,4.234,0,0,20,0
113.125,txt,0,5.448,0,0,50,0
225.899,docx,0,4.109,3,0,23,0
556.698,bin,0,5.139,4,0,4,0
189.102,dll,0,3.701,1,0,0,0
49.771,enc,0,3.688,1,0,6,0
202.757,exe,0,4.634,0,0,7,0
67.016,png,0,2.515,0,0,4,0
23.353,pdf,0,2.552,0,0,13,0
109.575,jpg,0,4.447,0,0,42,0
87.508,jpg,0,5.398,0,0,36,0
44.637,enc,0,2.652,0,0,5,0
110.26,png,1,3.191,0,0,10,0
152.652,xls,0,3.174,1,0,12,0
34.8,jpg,1,2.9,4,0,26,0
60.378,xls,0,3.627,3,0,31,0
120.649,dll,0,4.978,0,0,29,0
230.626,enc,0,7.053,2,0,68,0
215.01,docx,0,3.387,0,0,7,0
31.586,jpg,0,1.783,0,0,0,0
72.054,png,0,3.837,0,0,37,0
210.018,enc,0,5.368,5,0,7,0
44.752,txt,0,2.681,0,0,19,0
461.063,docx,0,7.773,2,0,74,0
76.848,enc,0,4.919,0,0,59,0
628.561,enc,0,6.872,4,0,13,0
165.205,pptx,1,4.518,2,0,5,0
213.113,bin,0,5.639,0,0,51,0
270.142,txt,1,3.857,1,0,11,0
179.769,txt,0,4.268,0,0,26,0
293.475,xls,0,6.608,5,0,33,0
92.659,docx,0,5.083,0,0,45,0
41.63,enc,0,2.086,2,0,0,0
418.521,xls,0,7.746,0,0,56,0
443.564,exe,0,3.188,2,0,0,0
250.793,jpg,0,3.412,0,0,3,0
110.95,pptx,0,4.257,2,0,38,0
316.88,png,0,5.962,1,0,43,0
141.613,bin,0,6.098,3,0,56,0
207.322,enc,0,5.691,1,0,55,0
231.106,bin,0,3.798,0,0,15,0
291.813,jpg,0,4.468,7,0,18,0
1717.474,exe,0,6.256,0,0,18,0
40.447,pdf,0,2.28,3,0,3,0
438.964,png,0,4.165,0,0,17,0
451.017,pdf,0,5.701,0,0,9,0
143.983,dll,1,2.571,0,0,0,0
447.986,jpg,0,5.613,0,0,10,0
285.925,pdf,0,6.418,0,0,57,0
143.203,exe,0,4.595,0,0,16,0
175.348,exe,0,5.864,1,0,48,0
157.249,dll,0,5.273,4,0,34,0
411.808,xls,0,5.312,0,0,18,0
234.627,txt,0,6.584,1,0,49,0
141.087,docx,0,5.898,0,0,54,0
355.345,xls,0,3.144,2,0,0,0
300.107,png,0,4.738,2,0,6,0
327.457,txt,0,4.882,0,0,12,0
253.996,pptx,0,7.141,0,0,35,0
77.331,bin,0,3.368,3,0,16,0
25.65,jpg,0,2.642,0,0,23,0
538.543,bin,0,5.936,0,0,43,0
138.791,bin,0,5.842,0,0,54,0
231.018,dll,0,4.328,2,0,22,0
23.222,bin,0,1.826,2,0,6,0
266.686,bin,0,5.05,0,0,2,0
119.157,enc,0,6.163,0,0,58,0
125.911,jpg,0,5.365,0,0,59,0
334.215,dll,1,4.037,0,0,0,0
223.37,png,0,5.779,0,0,29,0
44.272,pdf,0,3.36,0,0,15,0
254.759,pptx,0,7.133,4,0,31,0
727.384,jpg,0,8.0,0,0,57,0
84.457,pptx,0,3.054,0,0,0,0
108.309,jpg,0,5.586,1,0,18,0
112.194,jpg,0,2.415,4,0,0,0
51.015,docx,0,3.434,0,0,31,0
392.656,dll,0,3.447,1,0,3,0
61.629,jpg,0,3.216,1,0,19,0
72.666,xls,0,4.877,0,0,44,0
229.475,png,0,6.206,0,0,36,0
205.46,jpg,0,6.462,7,0,63,0
143.573,png,0,3.785,5,0,16,0
140.613,docx,0,3.481,0,0,16,0
137.049,txt,0,4.148,0,0,31,0
308.454,docx,1,6.835,0,0,57,0
314.861,exe,0,4.801,0,0,21,0
100.621,bin,0,3.171,0,0,15,0
278.946,bin,1,7.036,0,0,3,0
64.226,dll,0,3.774,0,0,37,0
556.959,pptx,0,7.924,0,0,69,0
107.725,png,0,5.814,3,0,34,0
242.487,exe,0,6.487,3,0,5,0
40.285,png,0,4.694,0,0,75,0
105.049,exe,0,4.735,0,0,11,0
172.133,enc,0,6.512,0,0,26,0
225.092,bin,0,4.105,1,0,8,0
303.158,exe,0,3.68,0,0,4,0
37.82,xls,0,3.408,0,0,31,0
273.428,pptx,0,6.566,0,0,23,0
244.824,xls,0,6.687,0,0,34,0
483.45,exe,0,4.064,1,0,6,0
346.476,bin,0,3.661,0,0,2,0
271.071,docx,0,5.425,0,0,32,0
299.101,enc,0,4.321,0,0,24,0
51.853,dll,0,2.882,0,0,9,0
385.413,png,0,3.395,0,0,5,0
134.74,txt,0,4.38,0,0,25,0
204.718,exe,0,5.255,0,0,46,0
98.337,docx,0,4.823,0,0,9,0
25.693,pdf,0,3.588,1,0,0,0
133.956,png,0,4.051,2,0,13,0
426.192,jpg,0,5.249,0,0,26,0
200.855,enc,0,3.604,0,0,14,0
554.767,dll,0,3.691,4,0,2,0
166.447,bin,1,4.256,0,0,5,0
13.964,enc,0,2.463,0,0,26,0
488.062,txt,0,3.977,1,0,2,0
93.688,dll,0,4.049,0,0,27,0
172.55,txt,0,6.506,0,0,50,0
292.024,exe,0,5.222,0,0,6,0
798.082,png,1,6.837,0,0,18,0
310.146,xls,0,5.111,0,0,28,0
1103.791,pdf,0,5.308,0,0,14,0
179.649,exe,0,6.026,6,0,9,0
57.947,enc,0,4.783,0,0,66,0
96.322,docx,0,3.528,0,0,24,0
238.806,txt,1,4.833,0,0,4,0
560.579,pdf,0,8.0,0,0,78,0
336.974,png,0,7.338,0,0,34,0
123.058,exe,0,2.783,0,0,4,0
47.187,pptx,0,2.254,1,0,0,0
575.443,txt,0,4.689,2,0,3,0
262.234,dll,0,4.923,0,0,31,0
71.86,xls,0,4.1,1,0,27,0
147.85,xls,0,3.399,1,0,8,0
114.207,enc,0,4.497,0,0,41,0
149.036,png,1,3.212,0,0,4,0
133.081,bin,0,5.171,9,0,33,0
164.094,pptx,0,3.222,2,0,6,0
76.489,docx,0,4.547,6,0,26,0
44.314,docx,0,1.955,4,0,1,0
60.689,jpg,0,3.38,0,0,22,0
97.065,png,0,3.049,0,0,1,0
226.516,dll,0,6.7,0,0,0,0
458.989,enc,0,6.708,0,1,18,0
193.151,jpg,0,3.911,0,0,7,0
593.329,xls,0,4.245,0,0,10,0
72.198,bin,0,4.277,3,0,14,0
182.288,png,0,3.086,0,0,8,0
245.409,png,0,6.334,3,0,10,0
155.024,png,0,3.673,0,0,13,0
410.411,bin,0,3.104,0,0,0,0
136.57,jpg,0,4.769,0,0,38,0
487.442,pptx,0,8.0,0,0,45,0
267.353,txt,0,3.594,1,0,9,0
81.618,pdf,0,4.597,0,0,33,0
200.454,bin,0,4.721,0,0,31,0
108.332,dll,0,4.433,0,0,7,0
58.663,jpg,0,4.662,0,0,16,0
64.193,xls,0,2.601,0,0,3,0
136.66,png,0,2.702,0,0,4,0
266.552,xls,1,4.974,0,0,20,0
133.847,png,0,2.672,0,0,0,0
489.002,jpg,0,6.021,0,0,1,0
78.588,pdf,0,4.782,2,0,37,0
106.876,docx,0,3.084,0,0,11,0
527.666,bin,0,3.811,0,0,6,0
1777.552,dll,0,5.902,0,0,5,0
72.802,pdf,0,4.85,0,0,24,0
131.193,jpg,0,2.834,0,0,5,0
390.116,jpg,0,3.807,0,0,9,0
169.996,enc,0,6.367,0,0,43,0
136.075,exe,0,3.103,3,0,2,0
26.773,bin,0,2.674,0,0,9,0
670.458,pptx,0,5.727,0,0,24,0
144.043,txt,0,3.913,4,0,12,0
178.108,pptx,0,5.484,0,0,46,0
498.932,dll,0,4.567,2,0,8,0
221.251,pptx,0,6.548,1,0,41,0
480.155,png,0,4.766,0,0,17,0
70.821,docx,0,3.43,0,0,29,0
397.93,bin,0,3.389,0,0,5,0
518.665,jpg,0,8.0,0,0,74,0
26.354,enc,0,3.17,2,0,20,0
68.646,pptx,0,3.14,3,0,2,0
833.394,bin,0,8.0,1,0,15,0
1010.803,pdf,0,4.63,0,0,11,0
528.158,xls,0,7.415,1,0,66,0
57.842,exe,0,4.949,0,0,63,0
23.953,bin,0,2.632,2,0,1,0
1118.989,xls,0,8.0,0,0,23,0
55.071,png,0,3.035,1,0,20,0
224.465,png,0,5.452,0,0,50,0
218.025,pptx,0,5.874,0,0,17,0
490.762,jpg,0,3.581,0,0,1,0
109.355,txt,0,2.821,0,0,9,0
400.047,bin,0,6.336,0,0,0,0
62.242,dll,0,2.584,0,0,2,0
369.864,docx,0,4.542,2,0,3,0
40.744,pptx,0,2.675,0,0,20,0
47.048,xls,0,2.437,0,0,4,0
115.278,png,0,4.498,0,0,37,0
357.506,pptx,0,5.159,0,0,28,0
358.273,jpg,0,4.611,2,0,3,0
210.466,txt,0,5.45,0,0,45,0
37.83,docx,0,2.939,2,0,21,0
201.934,docx,0,6.75,0,0,47,0
279.299,exe,0,6.018,0,0,48,0
26.347,jpg,0,2.625,0,0,16,0
57.783,png,0,5.222,0,0,21,0
244.693,jpg,0,5.023,0,0,31,0
171.871,docx,0,3.852,0,1,7,0
45.5,dll,0,2.609,0,0,4,0
128.114,exe,0,2.657,0,0,1,0
349.736,docx,0,6.245,0,0,12,0
602.564,jpg,0,3.626,2,0,1,0
138.554,enc,0,2.782,3,0,1,0
475.278,dll,0,4.029,3,0,12,0
227.73,png,0,6.186,0,0,1,0
330.233,docx,0,3.025,0,0,1,0
481.756,png,0,6.545,2,0,24,0
66.706,xls,0,3.861,0,0,38,0
298.643,docx,0,5.81,2,0,20,0
102.146,docx,0,3.88,1,0,22,0
142.802,png,0,3.054,1,0,7,0
133.918,xls,0,5.044,0,0,2,0
446.846,png,0,5.412,2,0,17,0
1075.811,txt,0,8.0,0,0,2,0
23.047,dll,0,2.778,0,0,6,0
98.915,exe,0,2.353,0,0,0,0
86.027,exe,0,5.752,0,0,67,0
108.31,dll,0,5.846,0,0,40,0
446.736,pdf,0,3.934,4,0,10,0
129.172,exe,0,3.754,5,0,3,0
58.273,xls,0,3.155,0,0,7,0
178.307,xls,0,5.762,3,0,19,0
681.909,pptx,0,7.954,2,0,67,0
704.902,jpg,0,7.851,0,0,23,0
727.944,jpg,0,6.231,0,0,32,0
146.527,jpg,0,3.262,0,0,5,0
19.034,bin,0,3.01,0,0,11,0
258.42,pptx,0,2.894,0,0,0,0
180.745,enc,1,5.761,0,0,19,0
104.654,png,0,5.368,6,0,39,0
427.592,pdf,0,3.613,1,0,0,0
153.937,bin,0,3.989,0,0,19,0
341.418,dll,0,5.148,2,0,33,0
242.404,txt,0,4.89,2,0,21,0
341.425,bin,0,6.294,0,1,50,0
276.468,txt,0,5.146,1,0,2,0
61.604,exe,0,4.004,0,0,37,0
193.87,jpg,0,4.698,0,0,12,0
505.726,enc,0,4.833,0,0,14,0
315.355,exe,0,3.583,0,0,3,0
135.285,png,0,3.308,0,0,10,0
82.943,pdf,0,5.655,0,0,41,0
172.61,enc,0,4.811,0,1,40,0
240.548,png,0,6.812,0,0,28,0
153.755,docx,1,3.9,0,0,11,0
128.525,jpg,0,4.134,1,0,23,0
117.447,bin,0,3.01,0,0,11,0
53.718,xls,0,3.814,0,0,8,0
141.004,pdf,0,5.991,0,0,35,0
325.932,docx,0,6.191,1,0,24,0
808.053,png,0,5.484,3,0,16,0
137.858,xls,0,3.178,1,0,13,0
270.465,docx,0,6.114,0,0,42,0
149.357,docx,0,3.849,2,0,15,0
704.691,xls,0,5.313,0,0,30,0
43.721,enc,0,4.595,0,0,29,0
516.237,exe,0,5.105,1,0,31,0
170.763,enc,0,5.821,1,0,31,0
368.618,bin,0,3.114,0,0,2,0
602.744,pdf,0,4.739,0,0,6,0
125.629,docx,0,6.144,1,0,63,0
945.278,jpg,0,5.64,0,0,9,0
330.714,docx,0,5.439,4,0,0,0
131.259,pdf,0,4.799,0,0,42,0
109.735,dll,0,2.531,0,0,2,0
44.865,enc,0,3.807,0,0,25,0
73.778,xls,0,5.52,0,0,74,0
88.198,pdf,0,3.49,1,0,11,0
95.141,xls,0,3.608,1,0,19,0
546.414,exe,0,3.991,1,0,2,0
40.684,txt,0,3.102,0,0,21,0
54.311,pptx,0,3.902,5,0,11,0
240.699,txt,0,3.54,0,0,11,0
145.598,docx,0,4.007,0,0,21,0
95.739,bin,0,2.751,0,0,6,0
96.837,jpg,0,5.598,0,0,28,0
318.687,pdf,0,4.151,0,0,2,0
254.899,png,0,4.622,0,0,16,0
94.429,xls,0,4.331,0,0,14,0
175.85,txt,0,4.824,2,0,22,0
464.746,xls,0,4.978,7,0,1,0
28.028,pptx,0,4.326,2,0,8,0
64.497,docx,0,3.069,0,0,4,0
115.934,docx,0,5.273,2,0,1,0
745.828,jpg,0,6.076,1,0,19,0
714.207,enc,0,5.455,0,0,30,0
274.26,jpg,0,3.297,0,0,7,0
193.331,jpg,1,2.839,0,0,2,0
247.326,bin,0,4.377,0,0,28,0
257.016,pdf,0,6.369,0,0,62,0
33.672,docx,0,4.492,0,0,47,0
109.307,enc,0,3.648,1,0,8,0
388.061,pdf,0,3.83,1,0,4,0
278.225,jpg,0,4.168,5,0,17,0
185.315,dll,0,3.88,0,0,15,0
189.434,dll,1,4.889,3,0,33,0
33.653,bin,1,4.018,0,0,3,0
213.316,pdf,0,2.855,3,0,0,0
45.443,jpg,0,4.067,0,1,21,0
185.741,pptx,0,3.631,0,0,11,0
70.341,png,0,4.454,0,0,52,0
59.508,png,0,3.858,5,0,13,0
135.913,exe,0,3.175,0,0,5,0
452.951,txt,0,6.691,0,0,9,0
86.812,docx,0,4.668,1,0,0,0
92.16,bin,0,3.567,0,0,1,0
83.862,dll,0,5.411,3,1,15,0
298.907,bin,0,5.081,5,0,21,0
148.575,dll,0,4.635,0,0,9,0
90.128,bin,0,4.123,0,0,11,0
61.691,png,0,5.017,1,0,47,0
68.727,dll,0,4.543,4,0,39,0
28.491,jpg,0,3.295,0,0,26,0
172.193,pdf,0,3.661,4,0,8,0
59.102,pptx,0,3.168,1,0,14,0
284.182,jpg,1,3.754,3,1,0,0
30.068,png,0,3.485,0,0,4,0
188.974,pptx,0,4.167,4,0,21,0
70.481,docx,0,5.535,3,0,14,0
156.214,png,0,3.624,0,0,7,0
69.31,exe,0,4.649,0,0,7,0
284.854,txt,0,6.197,0,0,32,0
127.366,docx,0,3.97,1,0,25,0
188.53,txt,0,6.669,2,0,40,0
125.969,bin,0,3.662,1,0,21,0
150.615,bin,0,5.239,0,0,26,0
170.476,exe,1,4.026,0,0,20,0
748.852,jpg,0,5.335,0,0,21,0
97.117,pptx,0,2.969,0,0,7,0
173.565,pptx,0,6.628,0,1,5,0
139.51,dll,0,4.649,3,0,36,0
496.353,bin,0,5.88,0,0,0,0
307.456,pptx,0,6.375,0,0,57,0
28.938,pdf,0,3.421,0,0,9,0
298.394,enc,0,7.011,0,0,31,0
787.436,bin,0,6.09,13,0,6,0
257.055,txt,0,4.35,4,0,3,0
129.927,png,1,3.128,0,0,13,0
105.844,txt,0,5.884,0,0,71,0
51.443,txt,0,2.331,0,0,8,0
98.133,exe,0,3.392,0,0,3,0
151.844,pptx,0,5.712,0,0,11,0
509.471,docx,0,3.242,0,0,0,0
301.029,pdf,0,4.256,0,0,5,0
135.753,png,0,6.295,3,0,15,0
125.484,jpg,0,3.82,0,0,1,0
423.726,jpg,0,5.392,0,0,30,0
499.148,pdf,1,4.147,3,0,9,0
421.1,pptx,0,5.415,0,0,32,0
32.243,jpg,0,3.398,3,0,16,0
795.779,jpg,0,4.137,0,1,1,0
549.138,jpg,0,5.974,0,0,32,0
162.086,docx,1,2.646,3,0,0,0
127.824,png,0,3.177,0,0,10,0
96.833,docx,0,5.948,3,0,39,0
62.666,txt,1,4.925,0,0,61,0
258.405,exe,1,3.566,3,0,1,0
1038.204,bin,0,4.875,0,0,8,0
31.939,xls,0,1.862,4,1,1,0
8.602,bin,0,1.418,3,0,7,0
62.52,dll,0,2.406,0,0,5,0
62.055,exe,0,4.832,0,0,30,0
297.414,bin,0,3.652,0,0,13,0
930.346,pptx,0,8.0,2,0,69,0
260.177,xls,0,3.192,6,0,2,0
47.996,bin,0,3.448,4,0,38,0
68.734,dll,0,2.526,0,0,3,0
247.373,exe,0,5.847,3,0,26,0
213.995,pdf,0,3.241,0,0,6,0
76.605,pptx,0,5.238,0,0,70,0
25.78,exe,0,4.038,0,0,27,0
53.087,dll,0,4.698,0,0,67,0
68.895,enc,0,3.143,0,0,11,0
228.834,bin,0,4.904,2,0,17,0
57.438,png,0,2.198,0,0,3,0
649.778,jpg,0,8.0,0,0,14,0
103.298,xls,0,4.917,0,0,18,0
340.249,bin,0,5.224,4,0,12,0
314.968,xls,0,3.652,0,0,5,0
352.979,xls,0,4.536,0,0,8,0
104.597,enc,0,3.841,0,1,14,0
138.482,enc,0,4.372,0,0,36,0
220.058,docx,0,4.599,0,1,8,0
74.102,jpg,0,4.712,0,0,7,0
28.143,exe,0,1.747,1,0,0,0
64.177,docx,0,3.104,7,0,3,0
45.015,dll,0,4.637,0,0,36,0
54.265,dll,0,5.155,0,0,71,0
172.173,enc,0,5.369,6,0,2,0
231.224,jpg,0,4.097,0,0,16,0
98.903,exe,0,4.274,4,0,2,0
58.433,dll,0,5.294,0,0,5,0
67.729,dll,0,4.367,3,0,21,0
108.566,jpg,0,4.851,0,0,30,0
171.977,png,0,6.167,3,0,7,0
443.035,dll,0,5.447,0,0,39,0
421.121,pptx,0,4.534,0,0,14,0
162.852,pdf,0,4.768,7,0,34,0
182.433,pdf,0,4.492,0,0,4,0
70.638,bin,0,5.101,0,0,39,0
64.348,exe,0,2.22,5,0,2,0
63.323,pptx,0,4.79,1,0,40,0
86.147,xls,0,5.042,0,0,4,0
834.294,pptx,0,5.731,0,0,6,0
39.368,pptx,0,3.341,0,0,4,0
324.704,pdf,0,5.769,0,0,47,0
105.107,bin,0,5.047,1,0,11,0
14.664,enc,0,1.536,5,0,1,0
172.486,pptx,0,2.721,2,0,1,0
22.861,exe,0,3.856,4,0,40,0
182.471,xls,0,2.823,2,0,2,0
294.567,dll,0,5.326,2,0,4,0
187.041,xls,0,4.327,0,0,15,0
262.145,txt,0,6.485,0,0,6,0
346.232,docx,0,3.018,0,0,0,0
33.288,docx,0,3.098,1,0,23,0
96.672,enc,0,4.955,0,0,36,0
509.887,txt,0,7.375,1,0,64,0
370.027,txt,0,4.354,0,0,11,0
75.796,docx,0,3.18,0,0,23,0
182.623,dll,0,2.923,0,0,0,0
118.741,pdf,0,4.374,2,0,3,0
279.964,bin,0,5.337,1,0,3,0
53.259,pptx,0,4.66,6,0,4,0
423.435,pptx,0,5.318,0,0,5,0
184.301,pptx,0,5.187,3,0,19,0
48.719,jpg,0,2.934,0,0,2,0
293.619,enc,0,3.857,3,0,3,0
35.218,txt,0,3.131,2,0,24,0
178.481,docx,0,5.658,0,0,27,0
147.685,pdf,0,3.714,3,0,23,0
58.374,xls,1,2.147,0,0,0,0
399.72,dll,0,7.591,0,0,59,0
55.008,pptx,0,3.536,0,0,28,0
50.523,dll,0,4.652,6,0,50,0
470.759,enc,0,7.879,0,0,11,0
264.936,png,0,6.038,0,0,52,0
355.519,enc,0,3.676,0,0,11,0
120.834,jpg,0,4.947,1,0,16,0
167.503,dll,0,2.924,0,0,3,0
310.92,xls,0,5.035,0,0,35,0
237.182,png,0,5.355,4,0,47,0
395.923,enc,0,3.642,0,0,3,0
210.224,pdf,0,3.546,2,0,12,0
179.658,dll,0,4.124,0,0,25,0
121.648,dll,0,4.803,0,0,37,0
463.852,xls,0,3.461,0,0,0,0
106.118,jpg,0,3.581,3,0,24,0
70.607,pdf,0,4.326,6,0,16,0
122.543,enc,0,4.64,2,0,27,0
166.756,exe,0,4.098,0,0,5,0
197.021,bin,0,5.0,2,0,33,0
95.47,dll,0,3.747,0,0,3,0
258.377,enc,0,6.221,0,0,18,0
110.148,dll,0,3.078,1,0,12,0
167.102,txt,0,5.688,1,0,41,0
822.163,pdf,0,5.052,0,0,6,0
214.187,exe,0,6.263,6,0,8,0
20.99,png,0,2.432,0,0,19,0
83.478,xls,0,3.187,3,0,8,0
385.04,jpg,0,6.233,0,0,51,0
182.419,docx,0,5.437,0,0,40,0
115.388,txt,0,5.948,0,0,0,0
13.037,xls,0,3.398,0,0,73,0
884.88,jpg,0,3.82,0,0,2,0
131.9,txt,0,6.32,4,0,31,0
115.0,jpg,0,2.95,0,0,3,0
69.641,enc,0,3.275,0,0,7,0
35.837,jpg,0,2.618,2,0,10,0
94.333,enc,0,4.741,0,0,27,0
175.957,pdf,0,5.816,0,0,51,0
159.952,enc,0,5.599,0,0,58,0
36.82,enc,0,4.451,0,0,67,0
18.433,xls,0,2.678,0,0,7,0
227.12,docx,0,4.298,0,0,20,0
104.878,dll,0,3.243,0,0,3,0
63.539,dll,0,3.815,0,0,15,0
147.219,jpg,0,4.353,0,0,1,0
93.707,txt,0,4.708,0,0,17,0
864.917,png,0,8.0,0,0,28,0
216.881,png,0,4.441,2,0,18,0
18.827,exe,0,1.56,2,0,0,0
460.126,jpg,0,4.293,0,0,6,0
453.003,enc,0,3.223,5,0,2,0
220.375,dll,1,4.252,1,0,8,0
176.681,docx,0,6.636,1,0,53,0
196.2,txt,0,2.79,0,0,0,0
87.205,xls,0,5.516,2,0,67,0
123.54,jpg,0,3.441,0,0,5,0
446.472,xls,0,7.783,1,0,17,0
1538.683,png,0,7.118,0,0,26,0
172.864,enc,0,4.971,6,0,44,0
12.008,pdf,0,1.472,0,0,6,0
150.54,png,0,5.01,0,0,31,0
261.297,pdf,0,5.085,3,0,39,0
97.523,png,0,5.677,0,0,13,0
109.086,dll,1,3.566,0,0,8,0
54.326,jpg,0,3.981,0,0,5,0
413.077,docx,0,6.842,2,0,62,0
151.438,png,0,3.889,4,0,22,0
46.329,pdf,0,2.7,2,0,9,0
173.897,enc,0,3.399,3,0,3,0
135.104,txt,0,3.182,0,0,3,0
247.106,exe,0,6.714,1,0,18,0
223.383,docx,0,2.903,0,0,1,0
314.306,enc,0,6.42,0,0,13,0
23.062,bin,0,2.593,0,0,16,0
94.78,txt,0,4.506,5,0,35,0
77.059,pptx,0,4.392,0,0,16,0
68.59,jpg,0,2.541,0,0,0,0
515.214,xls,0,7.687,0,0,45,0
184.331,jpg,1,6.112,8,0,18,0
379.715,png,0,4.798,6,0,27,0
321.683,bin,0,3.056,0,0,0,0
55.739,pdf,0,4.342,3,0,26,0
50.751,jpg,1,2.925,2,0,22,0
125.422,exe,0,5.953,1,0,70,0
286.992,txt,0,5.579,0,0,14,0
125.758,enc,0,5.146,3,0,44,0
81.692,bin,0,4.163,0,0,14,0
171.247,pdf,0,5.011,3,0,42,0
61.529,docx,0,4.319,4,0,50,0
44.218,jpg,0,4.879,0,0,72,0
420.306,dll,0,3.21,0,0,2,0
103.478,png,0,2.818,0,0,5,0
119.803,pptx,0,5.776,0,0,40,0
72.541,xls,0,3.823,0,0,8,0
455.594,bin,0,4.623,0,0,8,0
41.667,bin,0,2.779,4,0,8,0
174.62,dll,0,2.741,0,0,0,0
189.046,dll,0,3.295,6,0,7,0
233.202,pptx,0,3.447,1,0,4,0
173.282,exe,0,5.769,4,0,51,0
114.437,txt,0,4.502,0,0,25,0
193.104,docx,0,5.472,3,0,36,0
478.701,exe,0,4.174,0,0,2,0
274.004,txt,0,4.958,0,0,1,0
693.073,txt,0,3.57,0,0,2,0
723.491,docx,0,7.246,0,0,14,0
231.365,bin,0,5.104,7,0,15,0
95.542,dll,0,3.87,0,0,18,0
107.384,enc,0,5.099,0,0,18,0
84.623,dll,0,3.188,1,0,2,0
27.217,txt,0,2.599,8,0,1,0
445.765,txt,0,6.781,0,0,36,0
63.252,png,0,2.97,5,0,17,0
270.447,docx,1,6.384,6,0,3,0
55.549,txt,0,3.399,2,0,3,0
420.514,jpg,0,4.255,0,0,0,0
32.564,jpg,0,2.561,0,0,7,0
283.378,enc,0,3.595,1,0,2,0
156.232,pdf,0,4.611,0,0,32,0
608.386,png,0,7.292,3,0,60,0
127.854,bin,0,5.678,0,0,37,0
202.301,png,0,5.655,4,0,41,0
220.864,xls,0,4.619,1,0,31,0
50.709,pdf,0,3.456,0,0,0,0
667.684,xls,0,5.968,0,0,25,0
384.146,exe,0,6.517,4,0,57,0
340.554,xls,0,7.415,1,1,38,0
259.346,exe,0,4.047,3,0,8,0
479.163,xls,0,6.365,3,0,31,0
120.326,bin,0,4.814,3,0,3,0
350.446,dll,0,5.731,5,0,35,0
121.766,pptx,0,4.223,2,0,0,0
291.764,txt,0,3.776,0,0,3,0
62.16,docx,0,3.516,1,0,24,0
97.329,pdf,0,3.841,0,0,31,0
98.999,xls,0,5.336,0,0,22,0
726.543,exe,0,3.391,1,0,0,0
526.412,png,0,5.072,0,0,2,0
371.706,xls,0,7.054,2,0,4,0
54.255,xls,0,2.723,2,0,6,0
60.903,jpg,0,2.816,2,0,1,0
57.894,enc,0,5.029,4,0,17,0
117.238,pdf,0,3.479,2,0,14,0
288.679,txt,0,7.008,3,0,10,0
164.483,docx,0,4.451,0,0,30,0
129.871,xls,0,5.61,0,0,18,0
363.179,pdf,0,3.64,0,0,9,0
425.829,pptx,0,4.364,4,0,20,0
134.587,pdf,0,4.129,0,0,33,0
32.072,png,0,2.893,0,0,21,0
261.957,png,0,5.085,2,0,4,0
223.076,docx,0,6.861,1,0,46,0
213.113,dll,0,3.948,0,0,4,0
65.618,exe,0,4.073,1,0,23,0
72.455,jpg,0,4.01,0,0,23,0
205.957,xls,0,4.96,0,0,23,0
201.365,dll,0,4.632,2,0,23,0
397.921,enc,0,7.067,0,0,10,0
47.523,exe,0,2.356,0,0,8,0
45.485,png,0,3.241,1,0,13,0
699.768,txt,0,3.857,0,0,2,0
368.287,bin,0,7.233,0,0,20,0
43.329,xls,0,3.58,0,0,18,0
249.448,txt,0,5.691,0,0,51,0
194.731,png,0,5.696,0,0,21,0
132.581,enc,1,3.984,2,0,17,0
221.619,exe,0,6.126,0,0,45,0
300.22,exe,0,4.94,2,0,12,0
488.947,pptx,0,5.632,0,0,1,0
367.272,png,0,7.084,4,0,50,0
135.029,jpg,0,5.337,3,0,33,0
645.125,exe,0,3.929,0,0,2,0
170.565,exe,0,5.893,2,0,7,0
114.005,pdf,0,5.76,0,0,21,0
244.551,bin,0,3.624,0,0,4,0
130.582,xls,0,5.846,0,0,41,0
147.057,docx,0,5.204,2,0,29,0
54.843,dll,0,4.678,0,0,55,0
166.171,bin,0,3.155,0,0,1,0
38.542,dll,0,3.696,0,0,12,0
